Staron Aspen Glacier;AG612;Aspen-Glacier-AG612;2;3
Staron Aspen Snow;AS610;Aspen-Snow-AS610;2;3
Staron Aspen Lily;AL645;Aspen-Lily-AL645;6;3
Staron Aspen Fiesta;AF611;Aspen-Fiesta-AF611;2;3
Staron Aspen Pepper;AP640;Aspen-Pepper-AP640;4;3
Staron Aspen Lava;AL650;Aspen-Lava-AL650;7;3
Staron Aspen Sky;AS670;Aspen-Sky-AS670;5;3
Staron Aspen Brown;AB632;Aspen-Brown-AB632;8;3
Staron Aspen Mine;AM633;Aspen-Mine-AM633;8;3
Staron Aspen Seashell;AS642;нет;3;2
