SPODUMENE;B-001;b-001;4;4
ÿTURMERIC;B-002;b-002;8;4
CHALCEDONY;T-001;t-001;2;3
AMBIANCE;T-003;t-003;3;3
ONYX;T-005;t-005;9;3
TANZANITE;T-006;t-006;9;3
ZULTANITE;T-008;t-008;3;3
