Corian White Jasmine;cor052;Corian_White_Jasmine;2;2
Corian Raffia;cor053;Raffia;3;2
Corian Sienna Brown;cor054;Corian_Sienna_Brown;8;2
Corian Warm Gray;cor055;Corian Warm Gray;4;2
Corian Silverite;cor056;Corian_Silverite;4;2
Corian Anthracite;cor057;Corian_Anthracite;9;2
