Snow Queen;NM 101;nm-101;2;1
Desert blow;NM 102;nm-102;3;6
Spring daylight;NM 103;nm-103;3;6
Pearl drop;NM 104;nm-104;3;6
Sun eclipse;NM 105;nm-105;8;6
Kansas Tornado;NM 106;nm-106;4;6
Polar light;NM 107;nm-107;3;6
Petro bloom;NM 108;nm-108;8;6
Magic dust;NM 109;nm-109;2;6
Foggy shell;NM 110;nm-110;4;6
Flower cloud;NM 111;nm-111;3;6
