Staron Metallic Yukon;EY510;Metallic-Yukon-EY510;2;2
Staron Metallic Beach;EB545;Metallic-Beach-EB545;3;2
Staron Metallic Sleek Silver;ES581;Metallic SleekSilver-ES581;4;2
Staron Metallic Satin Gold;ES558;Metallic SatinGold-ES558;8;2
Staron Metallic Galaxy;EG595;Metallic-Galaxy-EG595;1;2
Staron Metallic Cosmos;ES596;нет;9;8
