Santa Ana ;VA01;va-01;4;3
Tambora ;VE01;ve-01;3;3
Mikeno ;VE02;ve-02;3;3
Shasta ;VE26;ve-26;3;3
Stellar ;VR21;vr-21;8;6
Taos ;VB21;vb-21;8;6
