CIRRUS;F-005 ;f-005;;
AQUAMARINE;F-102;f-102;5;4
CONCORD;F-103 ;f-103;4;4
FROST LAND;F-104;f-104;2;4
GOLD TWILIGHT;F-105;f-105;3;4
BEIGE WALES;F-106;f-106;2;4
COPPER MOUNTAIN;F-107;f-107;8;4
ROCKY MOUNTAIN;F-109;f-109;8;4
NATURAL COTTON;F-115;f-115;2;2
CHESTNUT;F-122;f-122;3;3
ÿPRIMROSE;F-130;f-130;2;4
FROST HILL;F-131;f-131;2;4
INDIAN OCEAN;F-201;f-201;3;4
SAND CRUNCH;F-211;f-211;3;4
RAINY SKY;F-304;f-304;3;2
