Staron Quasar White ;sta001;Quasar-White-;1;1
Staron Pure White ;SP016;Pure-white-SP016;1;1
Staron Bright White;BW010;Bright-White-BW010;1;1
Staron Pearl;SP011;Pearl-SP011;2;1
Staron Natural;SV041;Natural-SV041;3;1
Staron Tusk;ST015;Tusk-ST015;6;1
Staron Ivory ;SI040;Ivory-SI040;3;1
Staron Fog;SF020;Fog-SF020;4;1
